date,cum_strip,cum_mkt,cum_strip_rf,cum_mkt_rf,cum_strip_2y,cum_mkt_10y
2008-06-30,2.383711612252654,2.678814974449367,1.5094702687374586,1.6963426022658585,1.3054244288585746,1.3323260395153878
2008-07-31,2.3842129316160943,2.6436534431457304,1.5075247421198104,1.6715675526644354,1.2989056964115269,1.3080949936833899
2008-08-29,2.3246510994744067,2.6716247209920407,1.4679545409188137,1.6870590350947412,1.2607405500785853,1.3019978504428973
2008-09-30,1.9712872336948943,2.4068925611180925,1.2429489571982126,1.517609685587249,1.0584864367112128,1.171956998897363
2008-10-31,1.814340322771114,1.9631647333421847,1.1430749356032215,1.2368376389916824,0.9620987463906376,0.9840338548818761
2008-11-28,1.9077494374546593,1.7988233123349138,1.201564241259875,1.132958933710939,0.9995161007655465,0.8307317120669507
2008-12-31,1.8346991447806809,1.8391207405434276,1.1555547298600288,1.1583395983828622,0.9550194229245356,0.8036373854843148
2009-01-30,1.8537093599609265,1.694483622563413,1.167527997591516,1.067242316155095,0.9688736640514725,0.7748821679525875
2009-02-27,1.5079724231165068,1.5243539691824872,0.9496763680482776,0.9599929805621872,0.7887289848570415,0.6984233716874729
2009-03-31,2.024483730286824,1.6570814097183952,1.2747049244821644,1.0433720961228072,1.053449998269286,0.7350456319758726
2009-04-30,2.1110674648611543,1.838599126467961,1.3290889760010725,1.1575479566374194,1.0997326688911186,0.8458284149084493
2009-05-29,2.0702477529243493,1.96338280093598,1.3033896414029171,1.2361094469170577,1.0775727170263512,0.9183330796499034
2009-06-30,2.4005644933626185,1.957459757015757,1.5111998157242863,1.232257176288692,1.2523769310591313,0.9129598456698818
2009-07-31,2.3427381710728716,2.11765619458464,1.4746496023561473,1.3329704974419576,1.2198667359348359,0.9795812347401158
2009-08-31,2.2931575705200165,2.184102615234561,1.4432964800656167,1.374658094670442,1.1887801917757068,1.0001691726366724
2009-09-30,2.4100823207843303,2.283129906001012,1.5167363752183762,1.4368414505665865,1.2463830933435731,1.034835308674325
2009-10-30,2.300288278172944,2.218866644917553,1.4476397237161274,1.3963986719797883,1.1861084178393884,1.0093161026676705
2009-11-30,2.3370021732104376,2.3456021654763277,1.4707448681334323,1.476157098655095,1.1969682187809147,1.0470947278437313
2009-12-31,2.4716719862016108,2.412199714677582,1.5553410387754618,1.5179171147730404,1.274829103383188,1.1192867646239786
2010-01-29,2.448727953956594,2.3224477570644844,1.5409031217925928,1.4614391906126378,1.2518201238415125,1.0556888904974668
2010-02-26,2.4073665154466712,2.4031103042108923,1.5148757431208248,1.512197450838651,1.2284190373226735,1.0901602624463587
2010-03-31,2.496204758346641,2.55614832285587,1.5706216269620652,1.6083383481166813,1.2757820199657777,1.1760678676349374
2010-04-30,2.4350397616112596,2.6073815006915755,1.531983169979572,1.6404104112585178,1.241565115369502,1.1801636911589173
2010-05-28,2.2986240900414683,2.400641424902475,1.4460138794562882,1.51019074195123,1.1654313586778995,1.0597789240843438
2010-06-30,2.360224876717797,2.2785489095912936,1.4846171109175839,1.433241693455085,1.191581637535975,0.9729452129121805
2010-07-30,2.293406479045434,2.4386626430268876,1.442443077622319,1.533802263240485,1.1556739209294304,1.0331163382452864
2010-08-31,2.4705187630384637,2.333954700582156,1.5536828643270035,1.4677991839859978,1.2427517520102245,0.9548353735398006
2010-09-30,2.466584712826185,2.54786058659976,1.5510536690426937,1.6021620869152382,1.2389107132630053,1.0444041214583697
2010-10-29,2.3919620071791043,2.64622913497045,1.5039785337841889,1.6638524368384136,1.198625799996175,1.0904056143608445
2010-11-30,2.3556930190617025,2.659759067201535,1.4810258059125991,1.6721923375247367,1.1839010910357073,1.1039446169369356
2010-12-31,2.4598509875083963,2.838653583603111,1.546355348366339,1.7844849844380901,1.238566377413135,1.2258938719269232
2011-01-31,2.647936654590443,2.892929983337558,1.6644266600393023,1.818423330311438,1.330865038975029,1.2496134562502657
2011-02-28,2.603787209464982,3.0031920041618507,1.6365117652546683,1.8875425112559332,1.3103000986260085,1.2975050003700856
2011-03-31,2.596206776776235,3.0134600757842067,1.6315842050128664,1.8938067283652849,1.3082659583381353,1.3025677733971681
2011-04-29,2.649267135885876,3.0997130944418867,1.6649299479675552,1.948012373360672,1.3277120423792024,1.3206392910880036
2011-05-31,2.6660296924673506,3.0536077408912807,1.6754643641005909,1.919037498442153,1.3310919202023463,1.2693424162867712
2011-06-30,2.670419822829109,2.9976514015786884,1.6782233382394254,1.8838717788972204,1.3315115770068877,1.2535129664286957
2011-07-29,2.637016852202933,2.9303702278294783,1.6572312663591375,1.8415889756298138,1.3113184152589845,1.1884392636857761
2011-08-31,2.8606798851442123,2.762231214493698,1.7976123617238229,1.7357485550547567,1.4174302627333872,1.069446963084355
2011-09-30,2.757074601598963,2.527210298076459,1.73250820959271,1.5880646052324605,1.3676584045730744,0.9504466710622756
2011-10-31,2.7799474846133387,2.8156533421318053,1.746881218424781,1.7693182940285421,1.377166077285924,1.0718968872409884
2011-11-30,2.891591217659642,2.7969608103086645,1.8170366229757213,1.7575721610719357,1.4322071926430535,1.0556127915922342
2011-12-30,2.830382615242732,2.807277662308031,1.7785739690731055,1.7640551306570493,1.4012025377605788,1.0397318580670472
2012-01-31,3.032215695657145,2.959183435652284,1.9054031337908686,1.8595106541495283,1.4998256968196693,1.0864035385883921
2012-02-29,3.0019459081162383,3.0810117240498593,1.8863820106820366,1.9360658948698988,1.486790631543077,1.1432394900138743
2012-03-30,3.179950100467376,3.1550847383897116,1.9982374259875975,1.9826123703909626,1.5753834239646867,1.1939570211140713
2012-04-30,3.2726117176007357,3.1335404610289035,2.0564647268754945,1.9690742392951641,1.6175863870701415,1.1530427643223304
2012-05-31,3.1474749312176233,2.926923679281817,1.9776326978269143,1.8390551469626153,1.555282749373719,1.0441852076906633
2012-06-29,3.130088874228175,3.0386598413211368,1.9667086283617083,1.909261611639098,1.5476310733070395,1.0912769915099054
2012-07-31,3.1760090846580207,3.070004765177957,1.9955613790973667,1.9289563662232627,1.5662259375639873,1.0853933933460602
2012-08-31,2.996322502029007,3.1508359004171367,1.882471806708493,1.9795465094574134,1.477985771771074,1.1166980390086514
2012-09-28,3.296312086946722,3.234235421200317,2.0707364027591026,2.031739970342394,1.6259297175584604,1.1536067174742564
2012-10-31,3.352018449248596,3.1892379715721395,2.105520461216383,2.0032723287482606,1.6543568834988795,1.1408755610743022
2012-11-30,3.243644119185187,3.2093763704292737,2.037243005515041,2.015720381915608,1.5992225625000251,1.1374106916644644
2012-12-31,3.556282804096338,3.24990745727717,2.23337935269406,2.0409727271657814,1.752613533512125,1.1619970946031528
2013-01-31,3.4068896653620486,3.4258903375094083,2.1395590437189127,2.1514916461577105,1.6784572737100782,1.2434959634251042
2013-02-28,3.2999841712853626,3.4543867972107605,2.072421378827524,2.169387693302378,1.624281283411736,1.239418691482586
2013-03-28,3.342460140826961,3.5763878199141677,2.099096690827626,2.2460054934389406,1.6451142997085086,1.278375200616982
2013-04-30,3.4104866878323574,3.6298084850976484,2.1418180079686375,2.2795541781753013,1.6765288986769935,1.2750761852522676
2013-05-31,3.1534252254943422,3.6996255016379296,1.9803809699193113,2.3233999271770838,1.5524570168487526,1.341483919743532
2013-06-28,3.3864416445006604,3.6438379951545983,2.126717492551306,2.2883648436413644,1.668292328920005,1.3619658968452852
2013-07-31,3.54119141869904,3.8354017852057147,2.2239018194362856,2.408668721873764,1.7415169791124412,1.4400864163697582
2013-08-30,3.789538834427483,3.7366152912372437,2.3798663535121327,2.346629866105576,1.8663501078140952,1.4212853639929843
2013-09-30,3.5884402090363055,3.876874154207739,2.2535745081936227,2.434713763210111,1.762720554767333,1.4486692670709944
2013-10-31,3.3436674232616794,4.031762136828629,2.099854875654622,2.5319848862961254,1.6409206360633994,1.4961999451021286
2013-11-29,3.497546626907062,4.132225168851385,2.1964924759699684,2.5950766238739753,1.7148153692597086,1.552487654486454
2013-12-31,3.6886319622011405,4.240479966176226,2.316495880074063,2.6630616640110785,1.8112540698955173,1.628587554736611
2014-01-31,3.8465929029304484,4.113312873276174,2.4156968500167815,2.5831995227612428,1.885344017222688,1.5253613378440445
2014-02-28,3.7902248273888333,4.303766050350007,2.3802971636024353,2.7028059255033807,1.8555247606985374,1.588987009380221
2014-03-31,3.8332468323874664,4.323033764399753,2.4073153910518306,2.7149062327913023,1.8782054255679055,1.6024046731742962
2014-04-30,4.038201997224346,4.328766057480962,2.5360291797436174,2.7185061672499504,1.9763126452308868,1.5911620906289798
2014-05-30,3.87756768193901,4.416562455068696,2.4351493052074367,2.7736431381869924,1.8939305236784072,1.5929858427030015
2014-06-30,4.146351319480237,4.540395128205217,2.6039479805363848,2.8514112321792515,2.026228359105606,1.6416198114219935
2014-07-31,4.0595278343308685,4.447097522514162,2.5494220078442855,2.79281945034284,1.9842878152239511,1.6081445442471543
2014-08-29,4.107441052780629,4.62626931515044,2.5795119637621773,2.905341036589614,2.0053113385233754,1.642094235197007
2014-09-30,4.0565510665253015,4.50973923326329,2.5475525694106884,2.8321590392088853,1.9806008018461672,1.6179321204702635
2014-10-31,4.158940746022459,4.605244336029045,2.6118542598877545,2.892137150158968,2.0252860545207647,1.630785333242785
2014-11-28,4.217569419077638,4.703395135201029,2.6486736229953403,2.953776783561753,2.0506641761180555,1.6422305248904814
2014-12-31,4.090295159976389,4.686379300565372,2.5687441803540674,2.943090677917861,1.994563197802985,1.6339788550050032
2015-01-30,4.5283958194341025,4.559525627605424,2.843875552388788,2.863425367364995,2.1965538332841468,1.5250315882111054
2015-02-27,4.319779066500638,4.814394670408694,2.7128622516211998,3.023485545138838,2.100495333778414,1.6517145951750354
2015-03-31,4.2705068143475495,4.764955712498326,2.6819188096393947,2.9924374103593023,2.0715959134036903,1.621513501174172
2015-04-30,4.582149796436468,4.806360294886904,2.8776335601107808,3.0184398810590616,2.220629050853924,1.6487206943432753
2015-05-29,4.453040107903917,4.855781042520256,2.796551450367084,3.0494765796118015,2.156935372127462,1.6720556777159314
2015-06-30,4.675359463480736,4.7624960652846795,2.936170115642408,2.990892728565284,2.2637291046538164,1.6706212626053245
2015-07-31,4.796186018571649,4.821051107218506,3.0120503389717688,3.0276658506298473,2.320490888356472,1.6659294373747304
2015-08-31,4.53794054782263,4.532075371075689,2.849869732403228,2.8461863457413354,2.1975903145996516,1.5679419458210082
2015-09-30,5.228251785238379,4.378855355707266,3.283391741058211,2.749962721920098,2.5218104636683543,1.488414026313283
2015-10-30,4.800437259909714,4.7022856462530145,3.014720158879459,2.95308001397254,2.3179883807058514,1.6104568210434498
2015-11-30,4.939912479035526,4.7142730380845,3.1023119202121814,2.9606082098118183,2.391645977912121,1.6202331249058208
2015-12-31,5.303848308361435,4.609293631771151,3.330534004991992,2.8943906927740715,2.5702117428254057,1.5901463567578693
2016-01-29,5.921625677728135,4.346609615529007,3.7180934331130557,2.7291662032249144,2.8521702954498775,1.4562017844071757
